sale_id,boom_user_id,confidence,ev_email,ev_phone,ev_nombre,via
ft_sal_000414,,0.0,0.25,0.0,1.0,
ft_sal_000415,,0.0,0.25,0.0,1.0,
ft_sal_000416,,0.0,0.25,0.0,1.0,
ft_sal_000417,bm_usr_003900,1.0,1.0,1.0,1.0,directo
ft_sal_000418,,0.0,0.25,0.0,1.0,
ft_sal_000419,,0.0,0.25,0.0,1.0,
ft_sal_000420,,0.0,0.25,0.0,1.0,
ft_sal_000421,bm_usr_005168,0.91,1.0,0.75,1.0,directo
ft_sal_000422,,0.0,0.0,1.0,0.75,
ft_sal_000423,,0.0,0.25,0.0,1.0,
ft_sal_000424,,0.0,0.25,0.0,1.0,
ft_sal_000425,,0.0,0.25,0.0,1.0,
ft_sal_000426,,0.0,0.25,0.0,1.0,
ft_sal_000427,,0.0,0.25,0.0,0.75,
ft_sal_000428,,0.0,0.25,0.0,1.0,
ft_sal_000429,,0.0,0.25,0.0,1.0,
ft_sal_000430,bm_usr_004317,0.934,0.85,1.0,1.0,directo
ft_sal_000431,bm_usr_001714,0.95,1.0,1.0,0.75,directo
ft_sal_000432,,0.0,0.25,0.0,1.0,
ft_sal_000433,bm_usr_003250,0.844,0.85,0.75,1.0,directo
ft_sal_000434,bm_usr_003094,1.0,1.0,1.0,1.0,directo
ft_sal_000435,bm_usr_005835,1.0,1.0,1.0,1.0,directo
ft_sal_000436,bm_usr_001967,0.91,1.0,0.75,1.0,directo
ft_sal_000437,bm_usr_000989,0.64,1.0,0.0,1.0,directo
ft_sal_000438,bm_usr_000966,1.0,1.0,1.0,1.0,directo
ft_sal_000439,,0.0,0.25,0.0,1.0,
ft_sal_000440,bm_usr_002361,1.0,1.0,1.0,1.0,directo
ft_sal_000441,bm_usr_005197,0.934,0.85,1.0,1.0,directo
ft_sal_000442,bm_usr_000276,1.0,1.0,1.0,1.0,directo
ft_sal_000443,,0.0,0.25,0.0,0.75,
ft_sal_000444,bm_usr_000056,0.844,0.85,0.75,1.0,directo
ft_sal_000445,bm_usr_004900,1.0,1.0,1.0,1.0,directo
ft_sal_000446,,0.0,0.25,0.0,0.75,
ft_sal_000447,bm_usr_000802,1.0,1.0,1.0,1.0,directo
ft_sal_000448,bm_usr_005685,1.0,1.0,1.0,1.0,directo
ft_sal_000449,,0.0,0.25,0.0,1.0,
ft_sal_000450,bm_usr_003603,1.0,1.0,1.0,1.0,directo
ft_sal_000451,,0.0,0.25,0.0,1.0,
ft_sal_000452,bm_usr_004727,1.0,1.0,1.0,1.0,directo
ft_sal_000453,,0.0,0.25,0.0,1.0,
ft_sal_000454,,0.0,0.25,0.0,1.0,
ft_sal_000455,bm_usr_004240,1.0,1.0,1.0,1.0,directo
ft_sal_000456,,0.0,0.25,0.0,0.75,
ft_sal_000457,,0.0,0.25,0.0,1.0,
ft_sal_000458,bm_usr_003023,0.64,1.0,0.0,1.0,directo
ft_sal_000459,bm_usr_002286,0.64,1.0,0.0,1.0,directo
ft_sal_000460,bm_usr_004403,1.0,1.0,1.0,1.0,directo
ft_sal_000461,,0.0,0.25,0.0,1.0,
ft_sal_000462,bm_usr_003908,0.91,1.0,0.75,1.0,directo
ft_sal_000463,,0.0,0.25,0.0,1.0,
ft_sal_000464,,0.0,0.25,0.0,0.75,
ft_sal_000465,,0.0,0.25,0.0,1.0,
ft_sal_000466,bm_usr_004855,0.95,1.0,1.0,0.75,directo
ft_sal_000467,bm_usr_002703,1.0,1.0,1.0,1.0,directo
ft_sal_000468,bm_usr_002069,1.0,1.0,1.0,1.0,directo
ft_sal_000469,bm_usr_000238,1.0,1.0,1.0,1.0,directo
ft_sal_000470,bm_usr_003274,1.0,1.0,1.0,1.0,directo
ft_sal_000471,,0.0,0.25,0.0,1.0,
ft_sal_000472,,0.0,0.25,0.0,1.0,
ft_sal_000473,,0.0,0.25,0.0,1.0,
ft_sal_000474,,0.0,0.25,0.0,1.0,
ft_sal_000475,,0.0,0.25,0.0,1.0,
ft_sal_000476,,0.0,0.25,0.0,1.0,
ft_sal_000477,bm_usr_002970,1.0,1.0,1.0,1.0,directo
ft_sal_000478,,0.0,0.25,0.0,1.0,
ft_sal_000479,,0.0,0.25,0.0,1.0,
ft_sal_000480,bm_usr_002559,1.0,1.0,1.0,1.0,directo
ft_sal_000481,bm_usr_003019,0.91,1.0,0.75,1.0,directo
ft_sal_000482,bm_usr_003891,0.574,0.85,0.0,1.0,directo
ft_sal_000483,bm_usr_001570,1.0,1.0,1.0,1.0,directo
ft_sal_000484,,0.0,0.25,0.0,1.0,
ft_sal_000485,bm_usr_002152,1.0,1.0,1.0,1.0,directo
ft_sal_000486,,0.0,0.25,0.0,1.0,
ft_sal_000487,bm_usr_002854,1.0,1.0,1.0,1.0,directo
ft_sal_000488,bm_usr_001411,1.0,1.0,1.0,1.0,directo
ft_sal_000489,bm_usr_004039,1.0,1.0,1.0,1.0,directo
ft_sal_000490,,0.0,0.25,0.0,1.0,
ft_sal_000491,bm_usr_003103,0.91,1.0,0.75,1.0,directo
ft_sal_000492,,0.0,0.25,0.0,0.75,
ft_sal_000493,,0.0,0.25,0.0,1.0,
ft_sal_000494,,0.0,0.25,0.0,1.0,
ft_sal_000495,bm_usr_003820,1.0,1.0,1.0,1.0,directo
ft_sal_000496,,0.0,0.25,0.0,1.0,
ft_sal_000497,,0.0,0.25,0.0,1.0,
ft_sal_000498,bm_usr_003833,1.0,1.0,1.0,1.0,directo
ft_sal_000499,,0.0,0.25,0.0,1.0,
ft_sal_000500,bm_usr_004223,1.0,1.0,1.0,1.0,directo
ft_sal_000501,bm_usr_000095,0.934,0.85,1.0,1.0,directo
ft_sal_000502,,0.0,0.25,0.0,1.0,
ft_sal_000503,,0.0,0.25,0.0,1.0,
ft_sal_000504,,0.0,0.25,0.0,1.0,
ft_sal_000505,bm_usr_000849,1.0,1.0,1.0,1.0,directo
ft_sal_000506,bm_usr_003559,1.0,1.0,1.0,1.0,directo
ft_sal_000507,,0.0,0.25,0.0,1.0,
ft_sal_000508,,0.0,0.25,0.0,1.0,
ft_sal_000509,bm_usr_001940,1.0,1.0,1.0,1.0,directo
ft_sal_000510,bm_usr_001134,1.0,1.0,1.0,1.0,directo
ft_sal_000511,bm_usr_005920,0.56,0.0,1.0,1.0,directo
ft_sal_000512,,0.0,0.25,0.0,1.0,
ft_sal_000513,bm_usr_001747,0.91,1.0,0.75,1.0,directo
ft_sal_000514,bm_usr_000513,1.0,1.0,1.0,1.0,directo
ft_sal_000515,bm_usr_002659,0.91,1.0,0.75,1.0,directo
ft_sal_000516,bm_usr_004086,1.0,1.0,1.0,1.0,directo
ft_sal_000517,,0.0,0.25,0.0,1.0,
ft_sal_000518,bm_usr_002135,1.0,1.0,1.0,1.0,directo
ft_sal_000519,bm_usr_005075,1.0,1.0,1.0,1.0,directo
ft_sal_000520,bm_usr_004595,1.0,1.0,1.0,1.0,directo
ft_sal_000521,bm_usr_001228,0.64,1.0,0.0,1.0,directo
ft_sal_000522,,0.0,0.25,0.0,0.75,
ft_sal_000523,,0.0,0.25,0.0,1.0,
ft_sal_000524,bm_usr_003666,0.934,0.85,1.0,1.0,directo
ft_sal_000525,bm_usr_004736,0.56,0.0,1.0,1.0,directo
ft_sal_000526,,0.0,0.25,0.0,1.0,
ft_sal_000527,bm_usr_002248,0.64,1.0,0.0,1.0,directo
ft_sal_000528,bm_usr_005777,0.574,0.85,0.0,1.0,directo
ft_sal_000529,,0.0,0.25,0.0,1.0,
ft_sal_000530,bm_usr_005917,0.56,0.0,1.0,1.0,directo
ft_sal_000531,bm_usr_003196,0.758,0.45,1.0,1.0,directo
ft_sal_000532,,0.0,0.25,0.0,1.0,
ft_sal_000533,bm_usr_003453,0.56,0.0,1.0,1.0,directo
ft_sal_000534,,0.0,0.25,0.0,1.0,
ft_sal_000535,bm_usr_004304,1.0,1.0,1.0,1.0,directo
ft_sal_000536,bm_usr_005647,1.0,1.0,1.0,1.0,directo
ft_sal_000537,bm_usr_002733,0.95,1.0,1.0,0.75,directo
ft_sal_000538,,0.0,0.25,0.0,0.75,
ft_sal_000539,bm_usr_000060,1.0,1.0,1.0,1.0,directo
ft_sal_000540,bm_usr_005603,1.0,1.0,1.0,1.0,directo
ft_sal_000541,,0.0,0.25,0.0,0.75,
ft_sal_000542,bm_usr_003047,1.0,1.0,1.0,1.0,directo
ft_sal_000543,bm_usr_002509,0.56,0.0,1.0,1.0,directo
ft_sal_000544,bm_usr_001946,1.0,1.0,1.0,1.0,directo
ft_sal_000545,bm_usr_000195,1.0,1.0,1.0,1.0,directo
ft_sal_000546,,0.0,0.25,0.0,1.0,
ft_sal_000547,,0.0,0.25,0.0,1.0,
ft_sal_000548,bm_usr_005224,1.0,1.0,1.0,1.0,directo
ft_sal_000549,,0.0,0.25,0.0,1.0,
ft_sal_000550,,0.0,0.25,0.0,0.75,
ft_sal_000551,,0.0,0.25,0.0,1.0,
ft_sal_000552,,0.0,0.25,0.0,1.0,
ft_sal_000553,bm_usr_001575,1.0,1.0,1.0,1.0,directo
ft_sal_000554,bm_usr_005815,1.0,1.0,1.0,1.0,directo
ft_sal_000555,bm_usr_000395,1.0,1.0,1.0,1.0,directo
ft_sal_000556,bm_usr_005456,1.0,1.0,1.0,1.0,directo
ft_sal_000557,bm_usr_004504,1.0,1.0,1.0,1.0,directo
ft_sal_000558,bm_usr_000089,0.59,1.0,0.0,0.75,directo
ft_sal_000559,bm_usr_004194,0.934,0.85,1.0,1.0,directo
ft_sal_000560,bm_usr_001049,1.0,1.0,1.0,1.0,directo
ft_sal_000561,bm_usr_003885,0.884,0.85,1.0,0.75,directo
ft_sal_000562,,0.0,0.25,0.0,1.0,
ft_sal_000563,,0.0,0.25,0.0,0.75,
ft_sal_000564,,0.0,0.25,0.0,1.0,
ft_sal_000565,bm_usr_004134,0.64,1.0,0.0,1.0,directo
ft_sal_000566,bm_usr_001760,1.0,1.0,1.0,1.0,directo
ft_sal_000567,bm_usr_000405,1.0,1.0,1.0,1.0,directo
ft_sal_000568,bm_usr_005921,1.0,1.0,1.0,1.0,directo
ft_sal_000569,bm_usr_003933,0.64,1.0,0.0,1.0,directo
ft_sal_000570,bm_usr_003765,0.64,1.0,0.0,1.0,directo
ft_sal_000571,bm_usr_002164,0.64,1.0,0.0,1.0,directo
ft_sal_000572,bm_usr_004233,0.934,0.85,1.0,1.0,directo
ft_sal_000573,bm_usr_000665,0.64,1.0,0.0,1.0,directo
ft_sal_000574,bm_usr_003669,1.0,1.0,1.0,1.0,directo
ft_sal_000575,bm_usr_002320,1.0,1.0,1.0,1.0,directo
ft_sal_000576,bm_usr_003193,1.0,1.0,1.0,1.0,directo
ft_sal_000577,bm_usr_001532,0.91,1.0,0.75,1.0,directo
ft_sal_000578,bm_usr_003277,1.0,1.0,1.0,1.0,directo
ft_sal_000579,,0.0,0.25,0.0,1.0,
ft_sal_000580,bm_usr_004199,1.0,1.0,1.0,1.0,directo
ft_sal_000581,,0.0,0.25,0.0,1.0,
ft_sal_000582,bm_usr_000442,1.0,1.0,1.0,1.0,directo
ft_sal_000583,bm_usr_001565,1.0,1.0,1.0,1.0,directo
ft_sal_000584,bm_usr_000679,1.0,1.0,1.0,1.0,directo
ft_sal_000585,bm_usr_000811,0.64,1.0,0.0,1.0,directo
ft_sal_000586,,0.0,0.25,0.0,0.75,
ft_sal_000587,bm_usr_004320,1.0,1.0,1.0,1.0,directo
ft_sal_000588,bm_usr_002906,0.91,1.0,0.75,1.0,directo
ft_sal_000589,bm_usr_005304,1.0,1.0,1.0,1.0,directo
ft_sal_000590,,0.0,0.25,0.0,1.0,
ft_sal_000591,,0.0,0.25,0.0,1.0,
ft_sal_000592,bm_usr_001935,1.0,1.0,1.0,1.0,directo
ft_sal_000593,,0.0,0.25,0.0,1.0,
ft_sal_000594,bm_usr_001131,0.844,0.85,0.75,1.0,directo
ft_sal_000595,bm_usr_005464,1.0,1.0,1.0,1.0,directo
ft_sal_000596,bm_usr_002073,1.0,1.0,1.0,1.0,directo
ft_sal_000597,bm_usr_001228,0.64,1.0,0.0,1.0,directo
ft_sal_000598,,0.0,0.25,0.0,1.0,
ft_sal_000599,,0.0,0.25,0.0,1.0,
ft_sal_000600,,0.0,0.25,0.0,1.0,
ft_sal_000601,bm_usr_000127,0.56,0.0,1.0,1.0,directo
ft_sal_000602,,0.0,0.25,0.0,1.0,
ft_sal_000603,bm_usr_001010,1.0,1.0,1.0,1.0,directo
ft_sal_000604,bm_usr_001538,1.0,1.0,1.0,1.0,directo
ft_sal_000605,,0.0,0.25,0.0,1.0,
ft_sal_000606,bm_usr_004068,0.59,1.0,0.0,0.75,directo
ft_sal_000607,bm_usr_003736,0.64,1.0,0.0,1.0,directo
ft_sal_000608,bm_usr_000199,1.0,1.0,1.0,1.0,directo
ft_sal_000609,bm_usr_003051,0.95,1.0,1.0,0.75,directo
ft_sal_000610,,0.0,0.25,0.0,1.0,
ft_sal_000611,,0.0,0.25,0.0,1.0,
ft_sal_000612,bm_usr_000345,1.0,1.0,1.0,1.0,directo
ft_sal_000613,,0.0,0.25,0.0,1.0,
ft_sal_000614,bm_usr_002555,1.0,1.0,1.0,1.0,directo
ft_sal_000615,bm_usr_004882,1.0,1.0,1.0,1.0,directo
ft_sal_000616,bm_usr_003939,0.91,1.0,0.75,1.0,directo
ft_sal_000617,bm_usr_004258,1.0,1.0,1.0,1.0,directo
ft_sal_000618,,0.0,0.25,0.0,1.0,
ft_sal_000619,bm_usr_002847,1.0,1.0,1.0,1.0,directo
ft_sal_000620,bm_usr_004436,0.574,0.85,0.0,1.0,directo
ft_sal_000621,bm_usr_004510,0.934,0.85,1.0,1.0,directo
ft_sal_000622,bm_usr_001765,1.0,1.0,1.0,1.0,directo
ft_sal_000623,bm_usr_000032,1.0,1.0,1.0,1.0,directo
ft_sal_000624,bm_usr_001795,1.0,1.0,1.0,1.0,directo
ft_sal_000625,,0.0,0.25,0.0,1.0,
ft_sal_000626,bm_usr_000579,1.0,1.0,1.0,1.0,directo
ft_sal_000627,bm_usr_002182,1.0,1.0,1.0,1.0,directo
ft_sal_000628,bm_usr_001807,1.0,1.0,1.0,1.0,directo
ft_sal_000629,bm_usr_005852,0.64,1.0,0.0,1.0,directo
ft_sal_000630,bm_usr_000735,1.0,1.0,1.0,1.0,directo
ft_sal_000631,,0.0,0.0,0.0,0.0,
ft_sal_000632,bm_usr_000644,0.56,0.0,1.0,1.0,directo
ft_sal_000633,bm_usr_001196,1.0,1.0,1.0,1.0,directo
ft_sal_000634,bm_usr_000503,0.56,0.0,1.0,1.0,directo
ft_sal_000635,bm_usr_002538,1.0,1.0,1.0,1.0,directo
ft_sal_000636,,0.0,0.25,0.0,1.0,
ft_sal_000637,bm_usr_005464,1.0,1.0,1.0,1.0,directo
ft_sal_000638,bm_usr_003854,1.0,1.0,1.0,1.0,directo
ft_sal_000639,,0.0,0.25,0.0,1.0,
ft_sal_000640,bm_usr_002380,0.934,0.85,1.0,1.0,directo
ft_sal_000641,bm_usr_001671,0.64,1.0,0.0,1.0,directo
ft_sal_000642,,0.0,0.25,0.0,0.75,
ft_sal_000643,bm_usr_005790,1.0,1.0,1.0,1.0,directo
ft_sal_000644,bm_usr_005890,1.0,1.0,1.0,1.0,directo
ft_sal_000645,,0.0,0.25,0.0,1.0,
ft_sal_000646,,0.0,0.25,0.0,1.0,
ft_sal_000647,bm_usr_005356,0.56,0.0,1.0,1.0,directo
ft_sal_000648,,0.0,0.25,0.0,1.0,
ft_sal_000649,bm_usr_004164,1.0,1.0,1.0,1.0,directo
ft_sal_000650,bm_usr_000187,0.95,1.0,1.0,0.75,directo
ft_sal_000651,bm_usr_005867,1.0,1.0,1.0,1.0,directo
ft_sal_000652,bm_usr_000564,1.0,1.0,1.0,1.0,directo
ft_sal_000653,bm_usr_005611,0.934,0.85,1.0,1.0,directo
ft_sal_000654,bm_usr_000106,1.0,1.0,1.0,1.0,directo
ft_sal_000655,,0.0,0.0,0.0,0.95,
ft_sal_000656,bm_usr_001500,1.0,1.0,1.0,1.0,directo
ft_sal_000657,,0.0,0.25,0.0,1.0,
ft_sal_000658,bm_usr_000655,1.0,1.0,1.0,1.0,directo
ft_sal_000659,bm_usr_003266,0.95,1.0,1.0,0.75,directo
ft_sal_000660,,0.0,0.25,0.0,1.0,
ft_sal_000661,bm_usr_001025,1.0,1.0,1.0,1.0,directo
ft_sal_000662,,0.0,0.25,0.0,1.0,
ft_sal_000663,bm_usr_003941,1.0,1.0,1.0,1.0,directo
ft_sal_000664,bm_usr_000280,0.91,1.0,0.75,1.0,directo
ft_sal_000665,bm_usr_003438,1.0,1.0,1.0,1.0,directo
ft_sal_000666,bm_usr_005152,0.934,0.85,1.0,1.0,directo
ft_sal_000667,,0.0,0.0,0.75,1.0,
ft_sal_000668,bm_usr_005615,1.0,1.0,1.0,1.0,directo
ft_sal_000669,bm_usr_002850,0.64,1.0,0.0,1.0,directo
ft_sal_000670,,0.0,0.25,0.0,1.0,
ft_sal_000671,,0.0,0.25,0.0,1.0,
ft_sal_000672,bm_usr_003784,0.934,0.85,1.0,1.0,directo
ft_sal_000673,bm_usr_003355,0.934,0.85,1.0,1.0,directo
ft_sal_000674,,0.0,0.25,0.0,1.0,
ft_sal_000675,bm_usr_000505,1.0,1.0,1.0,1.0,directo
ft_sal_000676,bm_usr_005414,1.0,1.0,1.0,1.0,directo
ft_sal_000677,bm_usr_002192,0.91,1.0,0.75,1.0,directo
ft_sal_000678,bm_usr_004089,0.64,1.0,0.0,1.0,directo
ft_sal_000679,bm_usr_002173,1.0,1.0,1.0,1.0,directo
ft_sal_000680,,0.0,0.25,0.0,1.0,
ft_sal_000681,bm_usr_002111,0.91,1.0,0.75,1.0,directo
ft_sal_000682,bm_usr_003692,0.934,0.85,1.0,1.0,directo
ft_sal_000683,bm_usr_000921,0.934,0.85,1.0,1.0,directo
ft_sal_000684,bm_usr_004826,0.64,1.0,0.0,1.0,directo
ft_sal_000685,,0.0,0.25,0.0,1.0,
ft_sal_000686,bm_usr_001978,1.0,1.0,1.0,1.0,directo
ft_sal_000687,bm_usr_003530,1.0,1.0,1.0,1.0,directo
ft_sal_000688,,0.0,0.25,0.0,1.0,
ft_sal_000689,,0.0,0.25,0.0,1.0,
ft_sal_000690,bm_usr_004565,1.0,1.0,1.0,1.0,directo
ft_sal_000691,bm_usr_005813,1.0,1.0,1.0,1.0,directo
ft_sal_000692,,0.0,0.25,0.0,1.0,
ft_sal_000693,bm_usr_000737,0.934,0.85,1.0,1.0,directo
ft_sal_000694,bm_usr_005853,1.0,1.0,1.0,1.0,directo
ft_sal_000695,bm_usr_002210,0.934,0.85,1.0,1.0,directo
ft_sal_000696,bm_usr_005305,1.0,1.0,1.0,1.0,directo
ft_sal_000697,,0.0,0.25,0.0,1.0,
ft_sal_000698,bm_usr_005055,0.56,0.0,1.0,1.0,directo
ft_sal_000699,bm_usr_005457,0.91,1.0,0.75,1.0,directo
ft_sal_000700,bm_usr_001402,0.56,0.0,1.0,1.0,directo
ft_sal_000701,,0.0,0.25,0.0,1.0,
ft_sal_000702,,0.0,0.25,0.0,1.0,
ft_sal_000703,bm_usr_000393,1.0,1.0,1.0,1.0,directo
ft_sal_000704,bm_usr_001932,1.0,1.0,1.0,1.0,directo
ft_sal_000705,,0.0,0.25,0.0,1.0,
ft_sal_000706,bm_usr_002683,1.0,1.0,1.0,1.0,directo
ft_sal_000707,,0.0,0.25,0.0,1.0,
ft_sal_000708,bm_usr_004052,0.59,1.0,0.0,0.75,directo
ft_sal_000709,bm_usr_004347,0.95,1.0,1.0,0.75,directo
ft_sal_000710,,0.0,0.25,0.0,1.0,
ft_sal_000711,,0.0,0.25,0.0,1.0,
ft_sal_000712,bm_usr_002274,1.0,1.0,1.0,1.0,directo
ft_sal_000713,,0.0,0.25,0.0,1.0,
ft_sal_000714,bm_usr_004366,1.0,1.0,1.0,1.0,directo
ft_sal_000715,,0.0,0.25,0.0,1.0,
ft_sal_000716,bm_usr_005777,0.56,0.0,1.0,1.0,directo
ft_sal_000717,,0.0,0.25,0.0,1.0,
ft_sal_000718,bm_usr_001215,0.91,1.0,0.75,1.0,directo
ft_sal_000719,bm_usr_002652,1.0,1.0,1.0,1.0,directo
ft_sal_000720,bm_usr_000048,0.934,0.85,1.0,1.0,directo
ft_sal_000721,bm_usr_000188,1.0,1.0,1.0,1.0,directo
ft_sal_000722,bm_usr_004107,0.758,0.45,1.0,1.0,directo
ft_sal_000723,bm_usr_003150,1.0,1.0,1.0,1.0,directo
ft_sal_000724,bm_usr_002671,0.574,0.85,0.0,1.0,directo
ft_sal_000725,bm_usr_000228,1.0,1.0,1.0,1.0,directo
ft_sal_000726,bm_usr_003657,0.85,0.0,1.0,0.75,propagado
ft_sal_000727,bm_usr_003497,1.0,1.0,1.0,1.0,directo
ft_sal_000728,,0.0,0.25,0.0,1.0,
ft_sal_000729,,0.0,0.25,0.0,1.0,
ft_sal_000730,,0.0,0.25,0.0,1.0,
ft_sal_000731,bm_usr_001197,0.64,1.0,0.0,1.0,directo
ft_sal_000732,bm_usr_004223,0.91,1.0,0.75,1.0,directo
ft_sal_000733,bm_usr_002964,1.0,1.0,1.0,1.0,directo
ft_sal_000734,bm_usr_001984,1.0,1.0,1.0,1.0,directo
ft_sal_000735,bm_usr_005595,0.56,0.0,1.0,1.0,directo
ft_sal_000736,bm_usr_000987,1.0,1.0,1.0,1.0,directo
ft_sal_000737,bm_usr_003147,0.794,0.85,0.75,0.75,directo
ft_sal_000738,bm_usr_003900,1.0,1.0,1.0,1.0,directo
ft_sal_000739,bm_usr_003485,0.95,1.0,1.0,0.75,directo
ft_sal_000740,bm_usr_005528,1.0,1.0,1.0,1.0,directo
ft_sal_000741,bm_usr_000457,1.0,1.0,1.0,1.0,directo
ft_sal_000742,bm_usr_000779,1.0,1.0,1.0,1.0,directo
ft_sal_000743,bm_usr_003131,0.934,0.85,1.0,1.0,directo
ft_sal_000744,,0.0,0.0,0.75,1.0,
ft_sal_000745,,0.0,0.25,0.0,1.0,
ft_sal_000746,bm_usr_003740,0.56,0.0,1.0,1.0,directo
ft_sal_000747,,0.0,0.0,0.0,0.0,
ft_sal_000748,bm_usr_002232,1.0,1.0,1.0,1.0,directo
ft_sal_000749,,0.0,0.25,0.0,1.0,
ft_sal_000750,bm_usr_001078,1.0,1.0,1.0,1.0,directo
ft_sal_000751,bm_usr_000850,0.758,0.45,1.0,1.0,directo
ft_sal_000752,bm_usr_001511,0.91,1.0,0.75,1.0,directo
ft_sal_000753,bm_usr_003255,0.64,1.0,0.0,1.0,directo
ft_sal_000754,bm_usr_000487,1.0,1.0,1.0,1.0,directo
ft_sal_000755,bm_usr_001334,0.91,1.0,0.75,1.0,directo
ft_sal_000756,bm_usr_002384,1.0,1.0,1.0,1.0,directo
ft_sal_000757,,0.0,0.25,0.0,1.0,
ft_sal_000758,bm_usr_004330,0.758,0.45,1.0,1.0,directo
ft_sal_000759,,0.0,0.25,0.0,1.0,
ft_sal_000760,bm_usr_000472,1.0,1.0,1.0,1.0,directo
ft_sal_000761,bm_usr_001507,0.64,1.0,0.0,1.0,directo
ft_sal_000762,bm_usr_005921,1.0,1.0,1.0,1.0,directo
ft_sal_000763,bm_usr_005994,1.0,1.0,1.0,1.0,directo
ft_sal_000764,bm_usr_001828,0.91,1.0,0.75,1.0,directo
ft_sal_000765,bm_usr_004245,1.0,1.0,1.0,1.0,directo
ft_sal_000766,bm_usr_003742,1.0,1.0,1.0,1.0,directo
ft_sal_000767,bm_usr_003078,1.0,1.0,1.0,1.0,directo
ft_sal_000768,bm_usr_005177,1.0,1.0,1.0,1.0,directo
ft_sal_000769,bm_usr_004893,1.0,1.0,1.0,1.0,directo
ft_sal_000770,bm_usr_001826,1.0,1.0,1.0,1.0,directo
ft_sal_000771,bm_usr_003193,1.0,1.0,1.0,1.0,directo
ft_sal_000772,bm_usr_001431,1.0,1.0,1.0,1.0,directo
ft_sal_000773,bm_usr_000135,1.0,1.0,1.0,1.0,directo
ft_sal_000774,bm_usr_003130,0.95,1.0,1.0,0.75,directo
ft_sal_000775,,0.0,0.25,0.0,1.0,
ft_sal_000776,bm_usr_003533,1.0,1.0,1.0,1.0,directo
ft_sal_000777,bm_usr_005383,1.0,1.0,1.0,1.0,directo
ft_sal_000778,bm_usr_005672,0.95,1.0,1.0,0.75,directo
ft_sal_000779,bm_usr_001593,0.91,1.0,0.75,1.0,directo
ft_sal_000780,bm_usr_003383,1.0,1.0,1.0,1.0,directo
ft_sal_000781,bm_usr_003183,0.844,0.85,0.75,1.0,directo
ft_sal_000782,bm_usr_004560,0.95,1.0,1.0,0.75,directo
ft_sal_000783,bm_usr_004748,1.0,1.0,1.0,1.0,directo
ft_sal_000784,,0.0,0.25,0.0,0.75,
ft_sal_000785,bm_usr_004927,1.0,1.0,1.0,1.0,directo
ft_sal_000786,bm_usr_002064,1.0,1.0,1.0,1.0,directo
ft_sal_000787,bm_usr_003972,0.64,1.0,0.0,1.0,directo
ft_sal_000788,,0.0,0.25,0.0,1.0,
ft_sal_000789,bm_usr_004678,0.64,1.0,0.0,1.0,directo
ft_sal_000790,bm_usr_001460,1.0,1.0,1.0,1.0,directo
ft_sal_000791,bm_usr_001259,1.0,1.0,1.0,1.0,directo
ft_sal_000792,bm_usr_005001,1.0,1.0,1.0,1.0,directo
ft_sal_000793,bm_usr_002620,0.934,0.85,1.0,1.0,directo
ft_sal_000794,bm_usr_002448,1.0,1.0,1.0,1.0,directo
ft_sal_000795,bm_usr_000775,0.934,0.85,1.0,1.0,directo
ft_sal_000796,bm_usr_003329,0.91,1.0,0.75,1.0,directo
ft_sal_000797,,0.0,0.25,0.0,1.0,
ft_sal_000798,bm_usr_005172,0.934,0.85,1.0,1.0,directo
ft_sal_000799,,0.0,0.25,0.0,1.0,
ft_sal_000800,,0.0,0.25,0.0,1.0,
ft_sal_000801,bm_usr_001519,0.64,1.0,0.0,1.0,directo
ft_sal_000802,bm_usr_004948,0.574,0.85,0.0,1.0,directo
ft_sal_000803,bm_usr_001601,1.0,1.0,1.0,1.0,directo
ft_sal_000804,bm_usr_001196,1.0,1.0,1.0,1.0,directo
ft_sal_000805,,0.0,0.25,0.0,1.0,
ft_sal_000806,bm_usr_005807,1.0,1.0,1.0,1.0,directo
ft_sal_000807,bm_usr_000182,1.0,1.0,1.0,1.0,directo
ft_sal_000808,bm_usr_004827,1.0,1.0,1.0,1.0,directo
ft_sal_000809,bm_usr_004110,1.0,1.0,1.0,1.0,directo
ft_sal_000810,bm_usr_005215,0.91,1.0,0.75,1.0,directo
ft_sal_000811,bm_usr_001239,1.0,1.0,1.0,1.0,directo
ft_sal_000812,bm_usr_004123,0.64,1.0,0.0,1.0,directo
ft_sal_000813,,0.0,0.25,0.0,1.0,
ft_sal_000814,bm_usr_004682,1.0,1.0,1.0,1.0,directo
ft_sal_000815,bm_usr_001219,1.0,1.0,1.0,1.0,directo
ft_sal_000816,bm_usr_003613,1.0,1.0,1.0,1.0,directo
ft_sal_000817,bm_usr_001794,1.0,1.0,1.0,1.0,directo
ft_sal_000818,bm_usr_001034,1.0,1.0,1.0,1.0,directo
ft_sal_000819,bm_usr_003146,0.95,1.0,1.0,0.75,directo
ft_sal_000820,bm_usr_003776,0.64,1.0,0.0,1.0,directo
ft_sal_000821,,0.0,0.25,0.0,1.0,
ft_sal_000822,bm_usr_004929,0.91,1.0,0.75,1.0,directo
ft_sal_000823,bm_usr_003592,1.0,1.0,1.0,1.0,directo
ft_sal_000824,bm_usr_002939,1.0,1.0,1.0,1.0,directo
ft_sal_000825,bm_usr_000827,1.0,1.0,1.0,1.0,directo
ft_sal_000826,,0.0,0.25,0.0,1.0,
